,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
920,CHEMBL518803,c1ccc2sc(-c3ccc(Nc4ncnc5[nH]ccc45)cc3)nc2c1,inactive,343.4150000000001,4.978200000000003,2.0,5.0,5.508638306165727
923,CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,active,333.7500000000001,4.183100000000002,1.0,5.0,7.619788758288394
924,CHEMBL249496,Nc1ncnc2c1c(-c1ccc3nc(Cc4ccccc4)[nH]c3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,active,508.6300000000004,4.358500000000003,2.0,8.0,6.730487055782084
927,CHEMBL437584,COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCOCC5)CC4)c4ncnc(N)c34)cc2[nH]1,active,538.6560000000005,4.367100000000002,2.0,9.0,7.275724130399211
928,CHEMBL455208,COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCNCC5)CC4)c4ncnc(N)c34)cc2[nH]1,active,537.6720000000005,3.940100000000001,3.0,9.0,7.356547323513812
929,CHEMBL452717,COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(C(C)=O)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,active,579.7090000000004,4.199000000000002,2.0,9.0,7.229147988357855
931,CHEMBL448628,COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(C(=O)N(C)C)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,active,608.7510000000003,4.334100000000002,2.0,9.0,7.769551078621726
932,CHEMBL443098,COCCCN1CCN([C@H]2CC[C@H](n3nc(-c4ccc5nc(Cc6ccccc6OC)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,active,609.7789999999999,4.689000000000003,2.0,10.0,7.267606240177032
933,CHEMBL446250,COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,active,591.7640000000004,5.0625000000000036,2.0,9.0,7.886056647693163
934,CHEMBL497949,NC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCCC2)cc1)c1ccccc1,inactive,452.5580000000003,4.703900000000004,3.0,4.0,5.0
935,CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,inactive,539.6360000000004,3.6159000000000026,2.0,7.0,5.0
936,CHEMBL525203,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C(=O)N(C)C)cc1)c1ccccc1,inactive,484.55600000000027,4.519100000000004,2.0,5.0,5.0
937,CHEMBL521155,Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,inactive,292.302,1.7727,2.0,6.0,4.022276394711152
938,CHEMBL479512,NC1NC(=O)/C(=C2/CCNC(=O)c3[nH]c(Br)c(Br)c32)N1,active,405.05,0.3459999999999998,5.0,4.0,8.070581074285707
939,CHEMBL517688,NC1NC(=O)/C(=C2/CCNC(=O)c3[nH]cc(Br)c32)N1,active,326.154,-0.41650000000000004,5.0,4.0,8.221848749616356
